call_id,manager,call_date,duration_sec,to_number,direction_type
Ив_379,Иванов,2024-09-07 18:40:43,445,+79641846158,внутренний
Ив_380,Иванов,2024-11-05 14:09:09,477,+79281445989,внутренний
Ив_381,Иванов,2024-07-26 18:19:05,479,+79232244172,входящий
Ив_382,Иванов,2024-11-16 15:07:35,443,+79493624575,внутренний
Ив_383,Иванов,2024-05-19 17:38:38,470,+79863548641,внутренний
Ив_384,Иванов,2024-10-06 18:14:49,488,+79798512415,внутренний
Ив_385,Иванов,2024-02-03 18:24:28,486,+79950540063,внутренний
Ив_386,Иванов,2024-11-04 17:19:55,491,+79140118673,внутренний
Ив_387,Иванов,2024-01-18 18:27:19,484,+79502859804,исходящий
Ив_388,Иванов,2024-02-26 18:39:03,460,+79787539531,внутренний
Ив_389,Иванов,2024-04-21 18:47:06,460,+79374651533,внутренний
Ив_390,Иванов,2024-01-05 15:40:13,440,+79928123020,внутренний
Ив_391,Иванов,2024-06-30 16:42:05,529,+79674165650,внутренний
Ив_392,Иванов,2024-01-13 15:15:11,476,+79769085879,исходящий
Ив_393,Иванов,2024-12-04 18:04:10,469,+79152169850,исходящий
Ив_394,Иванов,2024-10-11 14:26:28,448,+79737721108,внутренний
Ив_395,Иванов,2024-09-15 19:38:30,564,+79151497057,внутренний
Ив_396,Иванов,2024-03-30 16:02:14,443,+79810784787,исходящий
Ив_397,Иванов,2024-04-13 16:45:18,463,+79216085930,внутренний
Ив_398,Иванов,2024-07-04 19:55:29,488,+79801762883,внутренний
Ив_399,Иванов,2024-09-06 14:43:14,494,+79997777024,внутренний
Ив_400,Иванов,2024-09-11 16:50:50,504,+79121197567,внутренний
Ив_401,Иванов,2024-03-16 19:37:42,530,+79151791998,исходящий
Ив_402,Иванов,2024-04-17 15:27:07,491,+79840613153,входящий
Ив_403,Иванов,2024-06-04 18:14:41,444,+79224328383,внутренний
Ив_404,Иванов,2024-03-22 15:58:17,468,+79547509357,внутренний
Ив_405,Иванов,2024-03-17 15:04:03,485,+79577078832,внутренний
Ив_406,Иванов,2024-09-14 15:50:19,538,+79508294370,внутренний
Ив_407,Иванов,2024-05-06 18:47:52,434,+79232709191,внутренний
Ив_408,Иванов,2024-10-08 18:58:18,512,+79687639985,внутренний
Ив_409,Иванов,2024-03-28 17:07:29,481,+79371375678,внутренний
Ив_410,Иванов,2024-07-22 19:19:44,501,+79609379184,внутренний
Ив_411,Иванов,2024-01-16 17:17:32,472,+79853625262,внутренний
Ив_412,Иванов,2024-05-30 18:31:28,450,+79264418972,исходящий
Ив_413,Иванов,2024-09-10 14:38:02,498,+79320648482,внутренний
Ив_414,Иванов,2024-07-06 17:47:20,495,+79846456758,исходящий
Ив_415,Иванов,2024-11-24 18:16:01,505,+79836307746,внутренний
Ив_416,Иванов,2024-02-01 14:14:43,475,+79776791654,внутренний
Ив_417,Иванов,2024-09-27 18:37:01,458,+79109990686,внутренний
Ив_418,Иванов,2024-01-05 19:52:17,429,+79423321334,внутренний
Ив_419,Иванов,2024-11-25 18:02:48,500,+79551907286,входящий
Ив_420,Иванов,2024-11-03 15:30:33,488,+79810456933,входящий
Ив_421,Иванов,2024-11-28 19:28:58,447,+79208426285,внутренний
Ив_422,Иванов,2024-06-17 16:11:37,459,+79811335671,входящий
Ив_423,Иванов,2024-06-29 17:40:52,462,+79658677789,внутренний
Ив_424,Иванов,2024-12-31 17:05:30,431,+79389885759,внутренний
Ив_425,Иванов,2024-06-26 16:26:21,451,+79768724016,внутренний
Ив_426,Иванов,2024-05-22 16:42:06,442,+79750294914,внутренний
Ив_427,Иванов,2024-12-27 15:21:26,463,+79852399189,исходящий
Ив_428,Иванов,2024-09-04 19:31:18,453,+79247278210,внутренний
Ив_429,Иванов,2024-05-06 19:25:52,427,+79549710722,внутренний
Ив_430,Иванов,2024-09-19 18:02:29,536,+79991906567,исходящий
Ив_431,Иванов,2024-02-09 14:20:16,513,+79212650803,внутренний
Ив_432,Иванов,2024-12-20 16:07:49,452,+79649309976,исходящий
Ив_433,Иванов,2024-09-11 17:55:32,484,+79871769353,внутренний
Ив_434,Иванов,2024-05-22 14:42:55,488,+79763248135,внутренний
Ив_435,Иванов,2024-08-27 18:29:26,511,+79226416530,входящий
Ив_436,Иванов,2024-08-15 14:12:33,451,+79403554082,внутренний
Ив_437,Иванов,2024-12-06 16:39:48,508,+79222420042,внутренний
Ив_438,Иванов,2024-07-16 17:40:28,459,+79942629710,внутренний
Ив_439,Иванов,2024-03-05 14:13:17,435,+79214099789,внутренний
Ив_440,Иванов,2024-01-11 18:08:59,497,+79634443249,внутренний
Ив_441,Иванов,2024-04-17 16:28:56,514,+79313295228,входящий
Ив_442,Иванов,2024-01-26 19:31:07,553,+79753910715,внутренний
Ив_443,Иванов,2024-05-30 14:40:38,440,+79314479266,входящий
Ив_444,Иванов,2024-08-08 15:45:10,497,+79935327024,внутренний
Ив_445,Иванов,2024-12-06 16:35:00,463,+79382387564,внутренний
Ив_446,Иванов,2024-08-24 18:26:05,499,+79992815061,внутренний
Ив_447,Иванов,2024-08-24 15:53:58,431,+79661723850,внутренний
Ив_448,Иванов,2024-08-06 14:29:07,438,+79316544937,входящий
Ив_449,Иванов,2024-05-30 19:53:09,452,+79484315640,внутренний
Ив_450,Иванов,2024-05-02 17:59:45,478,+79855309458,входящий
Ив_451,Иванов,2024-05-23 16:32:45,456,+79539972403,исходящий
Ив_452,Иванов,2024-07-07 16:26:53,495,+79417130941,исходящий
Ив_453,Иванов,2024-09-11 17:30:15,506,+79272199842,внутренний
Ив_454,Иванов,2024-03-08 17:35:09,494,+79142311558,исходящий
Ив_455,Иванов,2024-04-13 17:12:58,524,+79688559516,исходящий
Ив_456,Иванов,2024-12-01 18:32:47,488,+79632956813,исходящий
Ив_457,Иванов,2024-06-07 15:55:04,439,+79323009714,исходящий
Ив_458,Иванов,2024-11-04 16:49:50,516,+79838953322,внутренний
Ив_459,Иванов,2024-12-27 17:21:59,457,+79616108982,внутренний
Ив_460,Иванов,2024-10-26 18:17:52,503,+79454982932,внутренний
Ив_461,Иванов,2024-03-30 14:18:46,523,+79351798116,внутренний
Ив_462,Иванов,2024-12-22 16:53:37,489,+79102939907,исходящий
Ив_463,Иванов,2024-09-12 18:42:31,431,+79113689561,внутренний
Ив_464,Иванов,2024-12-18 15:28:34,448,+79821160591,внутренний
Ив_465,Иванов,2024-08-07 17:22:21,515,+79195566069,исходящий
Ив_466,Иванов,2024-01-09 18:48:34,470,+79218574293,исходящий
Ив_467,Иванов,2024-01-12 17:29:59,478,+79996823706,исходящий
Ив_468,Иванов,2024-11-20 16:55:12,498,+79716491837,исходящий
Ив_469,Иванов,2024-08-31 19:15:36,496,+79818356830,внутренний
Ив_470,Иванов,2024-06-30 17:14:54,484,+79630540166,внутренний
Ив_471,Иванов,2024-10-10 17:02:20,469,+79260142678,входящий
Ив_472,Иванов,2024-11-07 19:30:45,466,+79196725534,исходящий
Ив_473,Иванов,2024-04-08 17:24:42,501,+79937009907,внутренний
Ив_474,Иванов,2024-07-15 19:09:31,492,+79649439435,исходящий
Ив_475,Иванов,2024-12-31 14:08:32,468,+79180582403,внутренний
Ив_476,Иванов,2024-08-13 18:21:55,508,+79876920515,внутренний
Ив_477,Иванов,2024-11-28 14:55:54,472,+79876934082,исходящий
Ив_478,Иванов,2024-04-12 17:06:33,450,+79208759822,входящий
Ив_479,Иванов,2024-04-15 17:00:46,453,+79374762050,внутренний
Ив_480,Иванов,2024-12-30 15:26:55,446,+79791851361,внутренний
Ив_481,Иванов,2024-02-27 19:09:04,467,+79348206466,внутренний
Ив_482,Иванов,2024-03-18 17:50:16,513,+79590432899,внутренний
Ив_483,Иванов,2024-03-15 16:39:44,451,+79417851397,исходящий
Ив_484,Иванов,2024-02-11 17:41:05,481,+79383602087,внутренний
Ив_485,Иванов,2024-11-19 16:54:43,456,+79598514021,внутренний
Ив_486,Иванов,2024-06-29 18:24:20,468,+79153773200,исходящий
Ив_487,Иванов,2024-02-02 19:45:56,430,+79207169001,внутренний
Ив_488,Иванов,2024-03-11 17:55:34,469,+79973143678,исходящий
Ив_489,Иванов,2024-02-25 14:39:04,470,+79287584639,внутренний
Ив_490,Иванов,2024-04-14 15:40:43,492,+79142353230,входящий
Ив_491,Иванов,2024-07-18 16:14:47,482,+79411994135,внутренний
Ив_492,Иванов,2024-04-10 14:27:06,440,+79486777550,внутренний
Ив_493,Иванов,2024-09-12 19:45:55,508,+79960707259,внутренний
Ив_494,Иванов,2024-11-02 14:28:10,482,+79826672529,входящий
Ив_495,Иванов,2024-03-14 19:19:57,481,+79435766697,внутренний
Ив_496,Иванов,2024-06-19 14:02:20,475,+79557408869,внутренний
Ив_497,Иванов,2024-05-22 14:18:22,460,+79893001503,внутренний
Ив_498,Иванов,2024-06-14 16:27:09,482,+79224447810,внутренний
Ив_499,Иванов,2024-09-17 15:33:26,490,+79202003827,внутренний
Ив_500,Иванов,2024-08-08 18:43:50,423,+79914115345,внутренний
Ив_501,Иванов,2024-03-23 15:10:11,459,+79149273037,внутренний
Ив_502,Иванов,2024-06-30 14:39:55,468,+79110385578,внутренний
Ив_503,Иванов,2024-11-02 17:39:43,483,+79248599901,внутренний
Ив_504,Иванов,2024-01-10 15:31:58,511,+79812272035,внутренний
Ив_505,Иванов,2024-01-04 18:09:14,452,+79794924237,внутренний
Ив_506,Иванов,2024-12-16 17:40:16,461,+79283086166,внутренний
Ив_507,Иванов,2024-12-01 17:16:42,460,+79452896879,внутренний
Ив_508,Иванов,2024-10-18 14:57:51,451,+79483892122,исходящий
Ив_509,Иванов,2024-10-07 17:57:18,465,+79569992383,внутренний
Ив_510,Иванов,2024-08-02 19:34:10,499,+79767660223,внутренний
Ив_511,Иванов,2024-04-07 14:28:22,444,+79388095021,внутренний
Ив_512,Иванов,2024-04-10 18:19:40,488,+79887125715,внутренний
Ив_513,Иванов,2024-01-09 17:44:16,424,+79199805719,внутренний
Ив_514,Иванов,2024-03-01 17:54:19,459,+79500099988,внутренний
Ив_515,Иванов,2024-11-04 15:24:54,466,+79975061242,внутренний
Ив_516,Иванов,2024-05-25 17:06:15,526,+79467995726,внутренний
Ив_517,Иванов,2024-03-03 17:36:22,467,+79296354549,внутренний
Ив_518,Иванов,2024-04-30 18:18:44,409,+79222226183,внутренний
Ив_519,Иванов,2024-08-13 16:01:53,416,+79530331581,внутренний
Ив_520,Иванов,2024-04-14 19:25:17,477,+79529765405,исходящий
Ив_521,Иванов,2024-09-16 14:36:55,494,+79590204687,исходящий
Ив_522,Иванов,2024-12-14 19:49:47,487,+79391878557,внутренний
Ив_523,Иванов,2024-09-11 14:58:38,481,+79997335002,исходящий
Ив_524,Иванов,2024-07-25 19:31:53,510,+79514158850,внутренний
Ив_525,Иванов,2024-01-28 16:49:51,459,+79840777094,внутренний
Ив_526,Иванов,2024-06-18 15:38:51,502,+79613511668,внутренний
Ив_527,Иванов,2024-12-01 16:14:40,427,+79958885115,внутренний
Ив_528,Иванов,2024-03-16 15:39:16,448,+79552839683,исходящий
Ив_529,Иванов,2024-04-25 19:48:46,421,+79796693603,внутренний
Ив_530,Иванов,2024-03-09 19:43:53,467,+79955675121,внутренний
Ив_531,Иванов,2024-12-19 15:40:06,474,+79279077296,внутренний
Ив_532,Иванов,2024-08-21 19:41:02,479,+79221393557,исходящий
Ив_533,Иванов,2024-01-01 16:50:28,477,+79242283221,внутренний
Ив_534,Иванов,2024-06-15 14:37:23,448,+79847506709,исходящий
Ив_535,Иванов,2024-12-17 19:08:05,470,+79879977998,исходящий
Ив_536,Иванов,2024-08-05 16:20:47,431,+79162971085,исходящий
Ив_537,Иванов,2024-09-29 17:11:12,516,+79271149511,исходящий
Ив_538,Иванов,2024-09-07 15:50:34,466,+79211361103,внутренний
Ив_539,Иванов,2024-12-12 16:33:32,461,+79546706352,исходящий
Ив_540,Иванов,2024-12-09 16:53:10,523,+79734313309,внутренний
Ив_541,Иванов,2024-06-22 16:58:52,438,+79618268171,внутренний
Ив_542,Иванов,2024-06-18 17:51:18,442,+79961425250,внутренний
Ив_543,Иванов,2024-09-02 19:55:21,443,+79710898358,исходящий
Ив_544,Иванов,2024-03-30 14:29:04,473,+79828419083,внутренний
Ив_545,Иванов,2024-02-18 15:48:14,488,+79570473733,внутренний
Ив_546,Иванов,2024-10-20 19:46:43,498,+79294627041,внутренний
Ив_547,Иванов,2024-05-29 17:54:51,553,+79756403241,входящий
Ив_548,Иванов,2024-05-11 18:23:05,408,+79507754288,внутренний
Ив_549,Иванов,2024-02-28 17:00:16,494,+79936621291,внутренний
Ив_550,Иванов,2024-11-19 18:07:29,459,+79485042651,внутренний
Ив_551,Иванов,2024-07-17 16:43:47,458,+79756441105,исходящий
Ив_552,Иванов,2024-08-02 19:16:37,457,+79130941191,внутренний
Ив_553,Иванов,2024-02-18 17:52:40,448,+79834937767,исходящий
Ив_554,Иванов,2024-08-19 16:06:43,526,+79880909484,исходящий
Ив_555,Иванов,2024-09-03 15:30:01,501,+79240290090,внутренний
Ив_556,Иванов,2024-08-26 18:56:35,476,+79618702826,исходящий
Ив_557,Иванов,2024-06-16 16:58:39,516,+79624117847,исходящий
Ив_558,Иванов,2024-02-17 15:41:04,430,+79221265692,входящий
Ив_559,Иванов,2024-02-20 19:52:29,436,+79541613113,внутренний
Ив_560,Иванов,2024-10-25 19:19:41,410,+79573185010,внутренний
Ив_561,Иванов,2024-04-07 17:07:08,455,+79149362414,внутренний
Ив_562,Иванов,2024-08-03 14:02:19,480,+79168006560,внутренний
Ив_563,Иванов,2024-06-25 17:07:06,479,+79380904676,исходящий
Ив_564,Иванов,2024-03-20 15:56:34,480,+79803272515,внутренний
Ив_565,Иванов,2024-07-03 15:24:29,433,+79437410428,внутренний
Ив_566,Иванов,2024-01-27 16:42:47,500,+79113271672,входящий
Ив_567,Иванов,2024-07-13 19:34:26,483,+79856524312,внутренний
Ив_568,Иванов,2024-08-01 18:47:46,498,+79827920634,внутренний
Ив_569,Иванов,2024-12-07 15:56:26,419,+79663518937,входящий
